period,subba,subba-name,parent,parent-name,value,value-units
2023-08-12 00:00:00,ZONA,West - NYIS,NYIS,New York Independent System Operator,1984,megawatthours
2023-08-12 00:00:00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1243,megawatthours
2023-08-12 00:00:00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1955,megawatthours
2023-08-12 00:00:00,ZOND,North - NYIS,NYIS,New York Independent System Operator,607,megawatthours
2023-08-12 00:00:00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,949,megawatthours
2023-08-12 00:00:00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1537,megawatthours
2023-08-12 00:00:00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1480,megawatthours
2023-08-12 00:00:00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,437,megawatthours
2023-08-12 00:00:00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,844,megawatthours
2023-08-12 00:00:00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7298,megawatthours
2023-08-12 00:00:00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3717,megawatthours
2023-08-11 23:00:00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2035,megawatthours
2023-08-11 23:00:00,ZONB,Genesee - NYIS,NYIS,New York Independent System Operator,1223,megawatthours
2023-08-11 23:00:00,ZONC,Central - NYIS,NYIS,New York Independent System Operator,1933,megawatthours
2023-08-11 23:00:00,ZOND,North - NYIS,NYIS,New York Independent System Operator,605,megawatthours
2023-08-11 23:00:00,ZONE,Mohawk Valley - NYIS,NYIS,New York Independent System Operator,923,megawatthours
2023-08-11 23:00:00,ZONF,Capital - NYIS,NYIS,New York Independent System Operator,1579,megawatthours
2023-08-11 23:00:00,ZONG,Hudson Valley - NYIS,NYIS,New York Independent System Operator,1515,megawatthours
2023-08-11 23:00:00,ZONH,Millwood - NYIS,NYIS,New York Independent System Operator,466,megawatthours
2023-08-11 23:00:00,ZONI,Dunwoodie - NYIS,NYIS,New York Independent System Operator,893,megawatthours
2023-08-11 23:00:00,ZONJ,New York City - NYIS,NYIS,New York Independent System Operator,7564,megawatthours
2023-08-11 23:00:00,ZONK,Long Island - NYIS,NYIS,New York Independent System Operator,3937,megawatthours
2023-08-11 22:00:00,ZONA,West - NYIS,NYIS,New York Independent System Operator,2038,megawatthours
